source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P04090	Q8WXD0	RLN2	RXFP2	1	1	0	1	1	0	CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11809971;Cellinker:11809971;Cellinker:12506116;Cellinker:15649866;Cellinker:22973049;Guide2Pharma:15649866;Guide2Pharma:18434306;HPRD:12506116;HPRD:15649866;LRdb:11809971;LRdb:12506116;LRdb:15649866;SIGNOR:11809971;connectomeDB2020:11809971;connectomeDB2020:12506116;connectomeDB2020:15649866;scConnect:15649866;scConnect:18434306
P04808	Q8WXD0	RLN1	RXFP2	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11809971;Cellinker:11809971;Cellinker:16411781;Guide2Pharma:16411781;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781;scConnect:16411781
Q8WXF3	Q8WXD0	RLN3	RXFP2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:16411781;CellTalkDB:16411781;Cellinker:16411781;Guide2Pharma:16411781;LRdb:16411781;connectomeDB2020:16411781;scConnect:16411781
Q8WXF3	Q9NSD7	RLN3	RXFP3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_talklr;LMPID;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:14522968;Baccin2019:15367576;CellTalkDB:27245781;Cellinker:14522968;Cellinker:15367576;Cellinker:25761609;Guide2Pharma:14522968;Guide2Pharma:15367576;Guide2Pharma:17351017;Guide2Pharma:18434306;Guide2Pharma:22257012;HPMR:14522968;LMPID:24615237;connectomeDB2020:14522968;connectomeDB2020:15367576;scConnect:14522968;scConnect:15367576;scConnect:17351017;scConnect:18434306;scConnect:20159943;scConnect:22257012;scConnect:24641548
Q9Y5Q6	Q9NSD7	INSL5	RXFP3	1	0	1	1	0	1	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15525639;CellTalkDB:15525639;Cellinker:15525639;Cellinker:25761609;Guide2Pharma:18582868;LRdb:15525639;connectomeDB2020:15525639;scConnect:18582868
Q9Y5Q6	Q8TDU9	INSL5	RXFP4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:1546592515525630;CellTalkDB:15465925;Cellinker:15465925;Cellinker:15525639;Cellinker:25761609;Cellinker:27888281;Guide2Pharma:15525639;Guide2Pharma:18582868;Guide2Pharma:18682868;Guide2Pharma:22257012;Guide2Pharma:24188028;Guide2Pharma:26824523;LRdb:15465925;LRdb:16;connectomeDB2020:15465925;connectomeDB2020:15525639;scConnect:15525639;scConnect:18582868;scConnect:18682868;scConnect:22257012;scConnect:24188028;scConnect:26824523;scConnect:27243554
Q8WXF3	Q8TDU9	RLN3	RXFP4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:14522967;Cellinker:14522967;Cellinker:25761609;Cellinker:27888281;Guide2Pharma:14522967;Guide2Pharma:17606621;Guide2Pharma:18582868;HPMR:14522967;HPMR:15367576;HPRD:14522967;LMPID:24802387;LRdb:14522967;connectomeDB2020:14522967;scConnect:14522967;scConnect:15525639;scConnect:17606621;scConnect:18582868
P09683	P47872	SCT	SCTR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:7612008;Baccin2019:7782300;Baccin2019:8579602;Baccin2019:9440501;CellTalkDB:7782300;Cellinker:7612008;Cellinker:7782300;Cellinker:8579602;Cellinker:9440501;Guide2Pharma:7612008;HPMR:7782300;HPRD:7782300;HPRD:8579602;HPRD:9440501;LRdb:7612008;LRdb:7782300;LRdb:8579602;LRdb:9440501;connectomeDB2020:7612008;connectomeDB2020:7782300;connectomeDB2020:8579602;connectomeDB2020:9440501;scConnect:7612008
O00230	P30872	CORT	SSTR1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:9650799;Cellinker:10598788;Cellinker:11011067;Cellinker:15333679;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPMR:11011067;HPMR:9125122;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:15333679;LRdb:9125122;LRdb:9205124;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:15333679;scConnect:9650799
P61278	P30872	SST	SSTR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:1346068;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Cellinker:10598788;Cellinker:11520208;Cellinker:1346068;Cellinker:15333679;Cellinker:7988476;Cellinker:8769372;Cellinker:9600011;Cellinker:9650799;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPRD:1346068;LRdb:10598788;LRdb:11520208;LRdb:1346068;LRdb:15333679;LRdb:7988476;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:1346068;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8769372;scConnect:9600011;scConnect:9650799;scConnect:9724791;scConnect:9784130
O00230	P31391	CORT	SSTR4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:10598788;Cellinker:10598788;Cellinker:11011067;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:9650799;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:9125122;LRdb:9205124;LRdb:9650799;SIGNOR:11011067;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:9650799
P61278	P31391	SST	SSTR4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8100352;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Cellinker:10598788;Cellinker:11520208;Cellinker:15333679;Cellinker:7988476;Cellinker:8100352;Cellinker:8769372;Cellinker:9600011;Cellinker:9650799;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPMR:8769372;HPRD:8100352;LRdb:10598788;LRdb:11520208;LRdb:15333679;LRdb:7988476;LRdb:8100352;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;SIGNOR:10433861;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8100352;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8769372;scConnect:9600011;scConnect:9650799;scConnect:9724791;scConnect:9784130
Q9Y275	O14836	TNFSF13B	TNFRSF13B	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10801128;Baccin2019:10956646;CellTalkDB:10956646;Cellinker:10801128;Cellinker:10956646;DIP:10956646;HPRD:10801128;ICELLNET:11239407;IntAct:10801128;IntAct:10880535;IntAct:10956646;LRdb:10956646;LRdb:11;Lit-BM-17:10801128;Lit-BM-17:10880535;Lit-BM-17:10956646;SIGNOR:10956646;connectomeDB2020:10801128;connectomeDB2020:10956646
P61812	Q03167	TGFB2	TGFBR3	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11157750;Baccin2019:12809600;CellTalkDB:12809600;Cellinker:11157754;Cellinker:12809600;DIP:10519421;DIP:8041735;DIP:9312157;HPMR:12809600;HPRD:11157754;LRdb:11;LRdb:12809600;NetPath:11278442;SIGNOR:10746731;connectomeDB2020:11157754;connectomeDB2020:12809600
P10600	Q03167	TGFB3	TGFBR3	1	1	0	1	1	0	Baccin2019;CancerCellMap;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11382746;CancerCellMap:11382746;CellTalkDB:11382746;Cellinker:11382746;HPRD:11382746;LRdb:11382746;NetPath:11382746;connectomeDB2020:11382746
P01222	P16473	TSHB	TSHR	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG-MEDICUS;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15571461;Baccin2019:2558651;CellTalkDB:15571461;Cellinker:15571461;Cellinker:2558651;HPMR:15571461;HPRD:2558651;LRdb:15571461;LRdb:26;NetPath:20181794;SIGNOR:12045258;connectomeDB2020:15571461;connectomeDB2020:2558651
P01374	P20333	LTA	TNFRSF1B	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;KEGG-MEDICUS;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:2160731;Baccin2019:8123048;Baccin2019:9552007;CellTalkDB:9552007;Cellinker:2160731;Cellinker:8123048;Cellinker:9552007;DIP:1328224;HPRD:2160731;HPRD:8123048;HPRD:9552007;ICELLNET:7995952;LRdb:2160731;LRdb:8123048;LRdb:9552007;Lit-BM-17:1310388;Lit-BM-17:1328224;Lit-BM-17:8182064;connectomeDB2020:2160731;connectomeDB2020:8123048;connectomeDB2020:9552007
O43508	Q9NP84	TNFSF12	TNFRSF12A	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11728344;Baccin2019:12529173;Baccin2019:12787562;CellTalkDB:11728344;Cellinker:11728344;Cellinker:12529173;Cellinker:12787562;HPMR:12787562;HPRD:11728344;HPRD:12529173;ICELLNET:11239407;InnateDB:23750247;LRdb:11728344;LRdb:12529173;LRdb:12787562;Lit-BM-17:23438059;NetPath:16526941;connectomeDB2020:11728344;connectomeDB2020:12529173;connectomeDB2020:12787562
Q14393	Q06418	GAS6	TYRO3	1	1	0	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:7867073;Baccin2019:8621659;Baccin2019:8939948;BioGRID:8621659;BioGRID:8939948;CellChatDB:27801848;CellTalkDB:7867073;Cellinker:27801848;Cellinker:7867073;Cellinker:8621659;Cellinker:8939948;Guide2Pharma:8939948;HPMR:7867073;HPRD:8621659;HPRD:8939948;InnateDB:8939948;LRdb:7867073;LRdb:8621659;LRdb:8939948;SIGNOR:7867073;connectomeDB2020:7867073;connectomeDB2020:8621659;connectomeDB2020:8939948;scConnect:8939948
P07225	Q06418	PROS1	TYRO3	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellChatDB:30501104;CellTalkDB:7867073;Cellinker:30501104;Cellinker:7867073;Cellinker:8641360;Guide2Pharma:7867073;HPRD:8641360;LRdb:7867073;LRdb:864;connectomeDB2020:7867073;connectomeDB2020:8641360;scConnect:7867073
O95399	Q9UKP6	UTS2	UTS2R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10499587;Baccin2019:10581185;Baccin2019:11976263;Baccin2019:12238917;Baccin2019:15109617;Baccin2019:15852036;Cellinker:10499587;Cellinker:10581185;Cellinker:11976263;Cellinker:12238917;Cellinker:15109617;Cellinker:15852036;Guide2Pharma:10499587;Guide2Pharma:10548501;Guide2Pharma:10559967;Guide2Pharma:10581185;HPMR:15109617;HPRD:10581185;LRdb:10499587;LRdb:10581185;LRdb:11976263;LRdb:12238917;LRdb:15109617;LRdb:15852036;connectomeDB2020:10499587;connectomeDB2020:10581185;connectomeDB2020:11976263;connectomeDB2020:12238917;connectomeDB2020:15109617;connectomeDB2020:15852036;scConnect:11976263;scConnect:12238917;scConnect:15852036
Q765I0	Q9UKP6	UTS2B	UTS2R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11015293;Baccin2019:14550283;CellChatDB:31556942;CellTalkDB:14550283;Cellinker:11015293;Cellinker:14550283;Cellinker:31556942;Guide2Pharma:14550283;Guide2Pharma:17628210;Guide2Pharma:18710417;HPRD:14550283;LRdb:11;LRdb:14550283;connectomeDB2020:11015293;connectomeDB2020:14550283;scConnect:11015293;scConnect:14550283;scConnect:18710417
P01286	P32241	GHRH	VIPR1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:8791009;CellChatDB:10655511;CellTalkDB:8791009;Cellinker:10655511;Cellinker:8791009;Guide2Pharma:8791009;LRdb:8791009;connectomeDB2020:8791009;scConnect:8791009
P18509	P32241	ADCYAP1	VIPR1	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11897681;Baccin2019:11931347;Baccin2019:12429744;Baccin2019:16930633;Baccin2019:8791009;Baccin2019:9928018;CellTalkDB:11897681;Cellinker:11897681;Cellinker:11931347;Cellinker:12429744;Cellinker:12488235;Cellinker:16930633;Cellinker:8791009;Cellinker:9928018;Guide2Pharma:11931347;Guide2Pharma:16930633;Guide2Pharma:8791009;Guide2Pharma:9928018;HPRD:12429744;LRdb:11897681;LRdb:11931347;LRdb:12429744;LRdb:16930633;LRdb:8791009;LRdb:9928018;SIGNOR:11897681;connectomeDB2020:11897681;connectomeDB2020:11931347;connectomeDB2020:12429744;connectomeDB2020:16930633;connectomeDB2020:8791009;connectomeDB2020:9928018;scConnect:11931347;scConnect:16930633;scConnect:8791009;scConnect:9928018
P01282	P32241	VIP	VIPR1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10570056;Baccin2019:10801840;Baccin2019:11027527;Baccin2019:11931347;Baccin2019:15247290;Baccin2019:16930633;Baccin2019:8074647;Baccin2019:807467;Baccin2019:8390245;Baccin2019:8791009;Baccin2019:9152366;Baccin2019:9437714;Baccin2019:9454823;Baccin2019:9726637;Baccin2019:9928018;CellChatDB:10655512;CellTalkDB:11027527;Cellinker:10570056;Cellinker:10655511;Cellinker:10801840;Cellinker:11027527;Cellinker:11931347;Cellinker:12488235;Cellinker:15247290;Cellinker:16930633;Cellinker:8074647;Cellinker:8390245;Cellinker:8791009;Cellinker:9152366;Cellinker:9437714;Cellinker:9454823;Cellinker:9726637;Cellinker:9928018;Guide2Pharma:10570056;Guide2Pharma:10801840;Guide2Pharma:11931347;Guide2Pharma:16930633;Guide2Pharma:8074647;Guide2Pharma:8390245;Guide2Pharma:8791009;Guide2Pharma:9152366;Guide2Pharma:9437714;Guide2Pharma:9454823;Guide2Pharma:9726637;Guide2Pharma:9928018;HPMR:11027527;HPRD:11027527;HPRD:15247290;HPRD:807467;LRdb:10570056;LRdb:10801840;LRdb:11027527;LRdb:11931347;LRdb:15247290;LRdb:16930633;LRdb:8074647;LRdb:807467;LRdb:8390245;LRdb:8791009;LRdb:9152366;LRdb:9437714;LRdb:9454823;LRdb:9726637;LRdb:9928018;SIGNOR:11897681;connectomeDB2020:10570056;connectomeDB2020:10801840;connectomeDB2020:11027527;connectomeDB2020:11931347;connectomeDB2020:15247290;connectomeDB2020:16930633;connectomeDB2020:8074647;connectomeDB2020:807467;connectomeDB2020:8390245;connectomeDB2020:8791009;connectomeDB2020:9152366;connectomeDB2020:9437714;connectomeDB2020:9454823;connectomeDB2020:9726637;connectomeDB2020:9928018;scConnect:10570056;scConnect:10801840;scConnect:11931347;scConnect:16930633;scConnect:8074647;scConnect:8390245;scConnect:8791009;scConnect:9152366;scConnect:9437714;scConnect:9454823;scConnect:9726637;scConnect:9928018
P18509	P41587	ADCYAP1	VIPR2	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11931347;Baccin2019:11978642;Baccin2019:16930633;Baccin2019:8146174;Baccin2019:9928018;CellTalkDB:9928018;Cellinker:11931347;Cellinker:11978642;Cellinker:12488235;Cellinker:16930633;Cellinker:8146174;Cellinker:9928018;Guide2Pharma:11931347;Guide2Pharma:11978642;Guide2Pharma:16930633;Guide2Pharma:9928018;HPRD:8146174;LRdb:11931347;LRdb:11978642;LRdb:16930633;LRdb:8146174;LRdb:9928018;connectomeDB2020:11931347;connectomeDB2020:11978642;connectomeDB2020:16930633;connectomeDB2020:8146174;connectomeDB2020:9928018;scConnect:11931347;scConnect:11978642;scConnect:16930633;scConnect:9928018
